file_number,category,filed_by,doc_type,outcome,on_consent,sheriff_referenced
LTB-L-107780-25,L4,landlord,ExParte Order,terminated,False,True
LTB-L-107965-25,L4,landlord,ExParte Order,terminated,False,True
LTB-L-107984-25,L4,landlord,ExParte Order,dismissed,False,False
LTB-L-108142-25,L4,landlord,ExParte Order,terminated,False,True
LTB-L-108156-25,L4,landlord,Order,other,False,False
LTB-L-108159-25,L4,landlord,Order,other,False,False
LTB-L-108176-25,L4,landlord,ExParte Order,terminated,False,True
LTB-L-108324-25,L4,landlord,Order,withdrawn,False,False
LTB-L-108759-25,L4,landlord,Order,money_only,False,False
LTB-L-108830-25,L4,landlord,Order,other,False,False
LTB-L-108991-25,L4,landlord,ExParte Order,terminated,False,True
LTB-L-109002-25,L4,landlord,Order,other,False,False
LTB-L-109258-25,L4,landlord,ExParte Order,terminated,False,True
LTB-L-109282-25,L4,landlord,ExParte Order,terminated,False,True
LTB-L-109289-25,L4,landlord,Order,money_only,False,False
LTB-L-109311-25,L4,landlord,ExParte Order,terminated,False,True
LTB-L-109346-25,L4,landlord,ExParte Order,terminated,False,True
LTB-L-109377-25,L4,landlord,Order,money_only,False,False
LTB-L-109393-25,L4,landlord,Review Order,other,False,False
LTB-L-109393-25,L4,landlord,Order,other,False,False
LTB-L-109444-25,L4,landlord,ExParte Order,terminated,False,True
LTB-L-109482-25,L4,landlord,Order,money_only,False,False
LTB-L-109499-25,L4,landlord,Review Order,other,False,False
LTB-L-000422-24,L5,landlord,Order,other,False,False
LTB-L-001351-25,L5,landlord,Order,other,False,False
LTB-L-002245-25,L5,landlord,Order,other,False,False
LTB-L-002328-23,L5,landlord,Review Order,other,False,False
LTB-L-005612-25,L5,landlord,Order,other,False,False
LTB-L-006341-23,L5,landlord,Order,money_only,False,False
LTB-L-006365-24,L5,landlord,Order,other,False,False
LTB-L-007487-23,L5,landlord,Review Order,other,False,False
LTB-L-008233-25,L5,landlord,Order,other,False,False
LTB-L-008638-23,L5,landlord,Order,other,False,False
LTB-L-008966-24,L5,landlord,Order,other,False,False
LTB-L-009729-26,L5,landlord,Order,other,False,False
LTB-L-010087-26,L5,landlord,Order,other,False,False
LTB-L-012152-24,L5,landlord,Order,dismissed,False,False
LTB-L-014327-24,L5,landlord,Order,dismissed,False,False
LTB-L-016198-24,L5,landlord,Order,other,False,False
LTB-L-016480-25,L5,landlord,Order,other,False,False
LTB-L-019255-25,L5,landlord,Order,other,False,False
LTB-L-022332-25,L5,landlord,Order,other,True,False
LTB-L-022683-23,L5,landlord,Order,other,False,False
LTB-L-023304-24,L5,landlord,Review Order,other,False,False
LTB-L-023457-25,L5,landlord,Order,money_only,False,False
LTB-L-026486-25,L5,landlord,Order,other,True,False
LTB-L-026491-25,L5,landlord,Order,other,True,False
LTB-L-034145-24,L5,landlord,Order,dismissed,False,False
LTB-L-035009-24,L5,landlord,Order,other,False,False
LTB-L-037961-23,L5,landlord,Order,other,False,False
LTB-L-038280-23,L5,landlord,Order,other,False,False
LTB-L-042688-24,L5,landlord,Order,other,False,False
LTB-L-050696-24,L5,landlord,Order,dismissed,False,False
LTB-L-056716-23,L5,landlord,Order,other,False,False
LTB-L-057732-23,L5,landlord,Order,other,True,False
LTB-L-057820-23,L5,landlord,Order,other,True,False
LTB-L-058060-23,L5,landlord,Order,other,False,False
LTB-L-058076-23,L5,landlord,Order,other,False,False
LTB-L-060201-23,L5,landlord,Order,other,True,False
LTB-L-060206-23,L5,landlord,Order,other,False,False
LTB-L-062865-23,L5,landlord,Order,other,False,False
LTB-L-071237-24,L5,landlord,Order,other,False,False
LTB-L-071713-23,L5,landlord,Order,other,False,False
LTB-L-075697-23,L5,landlord,Review Order,other,False,False
LTB-L-075705-23,L5,landlord,Order,money_only,False,False
LTB-L-075773-24,L5,landlord,Order,other,False,False
LTB-L-078556-24,L5,landlord,Order,other,False,False
LTB-L-078805-23,L5,landlord,Order,other,False,False
LTB-L-078809-23,L5,landlord,Order,other,False,False
LTB-L-078823-23,L5,landlord,Order,other,True,False
LTB-L-078932-23,L5,landlord,Order,other,True,False
LTB-L-079274-23,L5,landlord,Order,other,False,False
LTB-L-079597-25,L5,landlord,Order,other,False,False
LTB-L-080027-24,L5,landlord,Order,other,False,False
LTB-L-081866-23,L5,landlord,Order,other,False,False
LTB-L-081950-23,L5,landlord,Order,other,False,False
LTB-L-081999-23,L5,landlord,Order,other,False,False
LTB-L-082201-23,L5,landlord,Order,other,True,False
LTB-L-082737-25,L5,landlord,Order,other,False,False
LTB-L-083028-23,L5,landlord,Order,other,False,False
LTB-L-085870-25,L5,landlord,Order,money_only,False,False
LTB-L-086387-23,L5,landlord,Order,other,False,False
LTB-L-087426-25,L5,landlord,Order,other,False,False
LTB-L-087477-25,L5,landlord,Order,other,False,False
LTB-L-087533-25,L5,landlord,Order,other,False,False
LTB-L-088077-23,L5,landlord,Order,other,False,False
LTB-L-088223-25,L5,landlord,Order,other,False,False
LTB-L-088891-25,L5,landlord,Order,other,False,False
LTB-L-089896-23,L5,landlord,Order,other,False,False
LTB-L-090135-23,L5,landlord,Order,other,False,False
LTB-L-090405-25,L5,landlord,Order,other,False,False
LTB-L-090963-25,L5,landlord,Order,other,False,False
LTB-L-091211-23,L5,landlord,Order,other,False,False
LTB-L-091329-25,L5,landlord,Order,other,True,False
LTB-L-094616-24,L5,landlord,Order,other,False,False
LTB-L-095398-24,L5,landlord,Order,dismissed,False,False
LTB-L-096415-23,L5,landlord,Order,other,False,False
LTB-L-097028-25,L5,landlord,Order,other,False,False
LTB-L-097241-23,L5,landlord,Order,other,False,False
LTB-L-097284-23,L5,landlord,Order,other,False,False
LTB-L-097291-23,L5,landlord,Order,other,False,False
LTB-L-097654-23,L5,landlord,Order,other,False,False
LTB-L-098304-23,L5,landlord,Order,other,False,False
LTB-L-098383-23,L5,landlord,Order,other,True,False
LTB-L-098998-25,L5,landlord,Order,dismissed,False,False
LTB-L-099207-24,L5,landlord,Order,other,False,False
LTB-L-100984-25,L5,landlord,Order,other,False,False
LTB-L-103890-25,L5,landlord,Order,dismissed,False,False
LTB-L-060648-25,L8,landlord,Order,other,False,False
LTB-L-078732-25,L8,landlord,Review Order,dismissed,False,False
LTB-L-001178-26,L9,landlord,Order,other,True,False
LTB-L-002193-26,L9,landlord,ExParte Order,other,False,False
LTB-L-002830-26,L9,landlord,Order,other,False,False
LTB-L-002856-26,L9,landlord,Order,other,False,False
LTB-L-003069-26,L9,landlord,Order,money_only,False,False
LTB-L-003921-26,L9,landlord,Order,money_only,False,False
LTB-L-007987-26,L9,landlord,Review Order,other,False,False
LTB-L-008600-26,L9,landlord,Order,money_only,False,False
LTB-L-009077-26,L9,landlord,Order,other,False,False
LTB-L-011827-26,L9,landlord,Order,terminated,True,True
LTB-L-013077-26,L9,landlord,Order,terminated,False,False
LTB-L-013204-26,L9,landlord,Order,terminated,False,False
LTB-L-013614-26,L9,landlord,Order,money_only,False,False
LTB-L-014715-26,L9,landlord,Order,money_only,False,False
LTB-L-014848-26,L9,landlord,Order,terminated,False,False
LTB-L-016731-26,L9,landlord,Order,money_only,False,False
LTB-L-016796-26,L9,landlord,Order,terminated,False,False
LTB-L-018381-26,L9,landlord,Order,terminated,False,False
LTB-L-020330-26,L9,landlord,Order,terminated,False,False
LTB-L-021492-26,L9,landlord,Order,terminated,False,False
LTB-L-027948-25,L9,landlord,Order,money_only,False,False
LTB-L-035246-25,L9,landlord,Order,terminated,False,False
LTB-L-052212-24,L9,landlord,Review Order,other,False,False
LTB-L-070814-23,L9,landlord,Order,terminated,False,False
LTB-L-082267-25,L9,landlord,Review Order,other,False,False
LTB-L-082731-25,L9,landlord,Order,terminated,False,False
LTB-L-083225-25,L9,landlord,Order,money_only,False,False
LTB-L-083271-25,L9,landlord,Order,money_only,True,False
LTB-L-083983-25,L9,landlord,Order,money_only,False,False
LTB-L-084356-25,L9,landlord,Order,money_only,False,False
LTB-L-084356-25,L9,landlord,Order,money_only,False,False
LTB-L-084822-25,L9,landlord,Order,terminated,False,False
LTB-L-084901-25,L9,landlord,Order,dismissed,False,False
LTB-L-084981-25,L9,landlord,Order,terminated,False,True
LTB-L-088398-25,L9,landlord,Order,money_only,True,False
LTB-L-091229-25,L9,landlord,Order,terminated,False,False
LTB-L-091471-25,L9,landlord,Order,money_only,False,False
LTB-L-092812-25,L9,landlord,Order,money_only,False,False
LTB-L-093158-25,L9,landlord,Order,dismissed,False,False
LTB-L-093301-25,L9,landlord,Order,money_only,True,False
LTB-L-094096-25,L9,landlord,Order,other,False,False
LTB-L-094640-24,L9,landlord,Review Order,other,False,False
LTB-L-095344-25,L9,landlord,Order,terminated,True,False
LTB-L-095393-25,L9,landlord,Order,dismissed,False,False
LTB-L-096188-25,L9,landlord,Order,terminated,False,False
LTB-L-096215-25,L9,landlord,Order,other,False,False
LTB-L-096302-25,L9,landlord,Order,terminated,False,False
LTB-L-097733-25,L9,landlord,Order,terminated,False,False
LTB-L-098122-25,L9,landlord,Order,terminated,False,False
LTB-L-098733-25,L9,landlord,Order,withdrawn,True,False
LTB-L-100308-25,L9,landlord,Order,dismissed,False,False
LTB-L-100833-25,L9,landlord,Order,dismissed,False,False
LTB-L-101909-25,L9,landlord,Order,money_only,False,False
LTB-L-102444-25,L9,landlord,Order,money_only,True,False
LTB-L-103979-25,L9,landlord,Order,terminated,False,False
LTB-L-104218-25,L9,landlord,Order,terminated,False,False
LTB-L-105986-25,L9,landlord,Order,dismissed,False,False
LTB-L-106468-25,L9,landlord,Order,money_only,False,False
LTB-L-106519-25,L9,landlord,Order,terminated,False,False
LTB-L-108682-25,L9,landlord,Order,terminated,False,False
LTB-T-000258-26,T1,tenant,Order,dismissed,False,False
LTB-T-000302-26,T1,tenant,Order,dismissed,False,False
LTB-T-000751-26,T1,tenant,Order,dismissed,False,False
LTB-T-001899-26,T1,tenant,Order,remedy_ordered,True,False
LTB-T-002082-26,T1,tenant,Order,remedy_ordered,True,False
LTB-T-002983-26,T1,tenant,Order,dismissed,False,False
LTB-T-004120-26,T1,tenant,Order,remedy_ordered,False,False
LTB-T-006952-26,T1,tenant,Order,remedy_ordered,True,False
LTB-T-007195-26,T1,tenant,Order,remedy_ordered,False,False
LTB-T-007261-26,T1,tenant,Order,remedy_ordered,True,False
LTB-T-008131-26,T1,tenant,Order,dismissed,False,False
LTB-T-008215-25,T1,tenant,Order,remedy_ordered,False,False
LTB-T-009494-26,T1,tenant,Order,dismissed,False,False
LTB-T-009611-25,T1,tenant,Order,money_only,True,False
LTB-T-010949-26,T1,tenant,Order,dismissed,False,False
LTB-T-011154-24,T1,tenant,Order,other,True,False
LTB-T-012113-25,T1,tenant,Order,dismissed,False,False
LTB-T-012438-26,T1,tenant,Order,dismissed,False,False
LTB-T-013734-25,T1,tenant,Order,dismissed,False,False
LTB-T-015685-26,T1,tenant,Order,other,True,False
LTB-T-017815-26,T1,tenant,Order,other,True,False
LTB-T-017932-26,T1,tenant,Order,remedy_ordered,True,False
LTB-T-017978-26,T1,tenant,Order,money_only,True,False
LTB-T-021205-25,T1,tenant,Review Order,other,False,False
LTB-T-021205-25,T1,tenant,Review Order,other,False,False
LTB-T-021229-26,T1,tenant,Order,dismissed,False,False
LTB-T-022972-25,T1,tenant,Order,withdrawn,True,False
LTB-T-023961-25,T1,tenant,Order,remedy_ordered,True,False
LTB-T-024014-25,T1,tenant,Order,dismissed,False,False
LTB-T-024624-25,T1,tenant,Order,remedy_ordered,False,False
LTB-T-024712-25,T1,tenant,Order,remedy_ordered,False,False
LTB-T-024712-25,T1,tenant,Amended Order,remedy_ordered,False,False
LTB-T-026271-25,T1,tenant,Order,money_only,False,False
LTB-T-027973-25,T1,tenant,Review Order,other,False,False
LTB-T-030629-24,T1,tenant,Review Order,other,False,False
LTB-T-031312-23,T1,tenant,Order,dismissed,False,False
LTB-T-032051-24,T1,tenant,Order,dismissed,False,False
LTB-T-032697-25,T1,tenant,Order,remedy_ordered,False,False
LTB-T-034206-25,T1,tenant,Amended Order,dismissed,False,False
LTB-T-034870-25,T1,tenant,Review Order,other,True,False
LTB-T-039394-25,T1,tenant,Order,remedy_ordered,False,False
LTB-T-039522-25,T1,tenant,Order,dismissed,False,False
LTB-T-043483-25,T1,tenant,Order,withdrawn,False,False
LTB-T-044305-25,T1,tenant,Review Order,other,False,False
LTB-T-044832-25,T1,tenant,Order,remedy_ordered,False,False
LTB-T-046899-25,T1,tenant,Order,remedy_ordered,False,False
LTB-T-047149-25,T1,tenant,Order,other,False,False
LTB-T-048508-25,T1,tenant,Order,remedy_ordered,False,False
LTB-T-049708-25,T1,tenant,Order,dismissed,False,False
LTB-T-050043-25,T1,tenant,Order,withdrawn,False,False
LTB-T-050506-25,T1,tenant,Order,remedy_ordered,False,False
LTB-T-051591-25,T1,tenant,Order,dismissed,False,False
LTB-T-052360-25,T1,tenant,Review Order,terminated,False,True
LTB-T-054200-25,T1,tenant,Order,dismissed,False,False
LTB-T-055273-25,T1,tenant,Order,money_only,True,False
LTB-T-055280-25,T1,tenant,Review Order,other,False,False
LTB-T-055560-25,T1,tenant,Order,dismissed,False,False
LTB-T-055829-25,T1,tenant,Order,remedy_ordered,False,False
LTB-T-055853-25,T1,tenant,Order,dismissed,False,False
LTB-T-056299-25,T1,tenant,Order,remedy_ordered,False,False
LTB-T-057299-25,T1,tenant,Order,remedy_ordered,False,False
LTB-T-057463-25,T1,tenant,Order,other,False,False
LTB-T-057505-25,T1,tenant,Order,dismissed,False,False
LTB-T-057778-25,T1,tenant,Order,dismissed,False,False
LTB-T-058099-25,T1,tenant,Order,remedy_ordered,False,False
LTB-T-058251-25,T1,tenant,Order,remedy_ordered,False,False
LTB-T-058629-25,T1,tenant,Order,remedy_ordered,True,False
LTB-T-058661-25,T1,tenant,Order,dismissed,False,False
LTB-T-060184-25,T1,tenant,Review Order,other,False,False
LTB-T-060431-25,T1,tenant,Order,withdrawn,False,False
LTB-T-061835-25,T1,tenant,Order,money_only,True,False
LTB-T-063023-25,T1,tenant,Order,dismissed,False,False
LTB-T-063107-25,T1,tenant,Order,dismissed,False,False
LTB-T-063319-25,T1,tenant,Order,remedy_ordered,False,False
LTB-T-063632-25,T1,tenant,Order,dismissed,False,False
LTB-T-063970-25,T1,tenant,Order,dismissed,False,False
LTB-T-064015-25,T1,tenant,Order,terminated,False,False
LTB-T-064382-25,T1,tenant,Order,dismissed,False,False
LTB-T-064503-25,T1,tenant,Order,dismissed,False,False
LTB-T-064769-25,T1,tenant,Order,money_only,False,False
LTB-T-066112-25,T1,tenant,Order,dismissed,False,False
LTB-T-066510-25,T1,tenant,Review Order,dismissed,False,False
LTB-T-066510-25,T1,tenant,Order,dismissed,False,False
LTB-T-067150-25,T1,tenant,Order,dismissed,False,False
LTB-T-067307-25,T1,tenant,Order,remedy_ordered,False,False
LTB-T-068297-25,T1,tenant,Order,remedy_ordered,False,False
LTB-T-070157-25,T1,tenant,Order,remedy_ordered,False,False
LTB-T-071239-25,T1,tenant,Order,remedy_ordered,False,False
LTB-T-071503-25,T1,tenant,Order,dismissed,False,False
LTB-T-071792-25,T1,tenant,Order,dismissed,False,False
LTB-T-073205-25,T1,tenant,Order,remedy_ordered,False,False
LTB-T-073284-25,T1,tenant,Order,remedy_ordered,False,False
LTB-T-073291-25,T1,tenant,Order,dismissed,False,False
LTB-T-073929-25,T1,tenant,Order,dismissed,False,False
LTB-T-075307-24,T1,tenant,Amended Order,remedy_ordered,False,False
LTB-T-075307-24,T1,tenant,Order,remedy_ordered,False,False
LTB-T-075997-25,T1,tenant,Order,remedy_ordered,False,False
LTB-T-076040-25,T1,tenant,Order,dismissed,False,False
LTB-T-076551-25,T1,tenant,Order,dismissed,False,False
LTB-T-076596-25,T1,tenant,Order,dismissed,False,False
LTB-T-076657-25,T1,tenant,Order,dismissed,False,False
LTB-T-076661-25,T1,tenant,Order,dismissed,False,False
LTB-T-077447-25,T1,tenant,Order,other,False,False
LTB-T-077881-25,T1,tenant,Order,terminated,False,True
LTB-T-078633-25,T1,tenant,Order,remedy_ordered,False,False
LTB-T-080291-25,T1,tenant,Review Order,other,False,False
LTB-T-080997-25,T1,tenant,Order,dismissed,False,False
LTB-T-082042-25,T1,tenant,Order,remedy_ordered,False,False
LTB-T-082476-25,T1,tenant,Order,dismissed,False,False
LTB-T-083010-24,T1,tenant,Review Order,other,False,False
LTB-T-083332-25,T1,tenant,Order,dismissed,False,False
LTB-T-083819-25,T1,tenant,Order,remedy_ordered,False,False
LTB-T-084157-25,T1,tenant,Order,dismissed,False,False
LTB-T-084187-25,T1,tenant,Order,dismissed,False,False
LTB-T-084331-25,T1,tenant,Order,other,False,False
LTB-T-085305-25,T1,tenant,Order,remedy_ordered,False,False
LTB-T-086111-25,T1,tenant,Order,dismissed,False,False
LTB-T-088543-25,T1,tenant,Order,dismissed,False,False
LTB-T-088811-25,T1,tenant,Order,dismissed,False,False
LTB-T-089288-25,T1,tenant,Order,remedy_ordered,True,False
LTB-T-089309-25,T1,tenant,Order,dismissed,False,False
LTB-T-089551-25,T1,tenant,Order,remedy_ordered,False,False
LTB-T-089999-25,T1,tenant,Order,other,False,False
LTB-T-090083-25,T1,tenant,Review Order,other,False,False
LTB-T-090915-25,T1,tenant,Order,dismissed,False,False
LTB-T-091667-25,T1,tenant,Order,remedy_ordered,False,False
LTB-T-091829-25,T1,tenant,Order,other,False,False
LTB-T-093008-25,T1,tenant,Order,dismissed,False,False
LTB-T-093410-25,T1,tenant,Order,dismissed,False,False
LTB-T-093414-25,T1,tenant,Order,other,False,False
LTB-T-093424-25,T1,tenant,Order,dismissed,False,False
LTB-T-093675-25,T1,tenant,Order,remedy_ordered,False,False
LTB-T-094079-25,T1,tenant,Order,dismissed,False,False
LTB-T-094235-25,T1,tenant,Order,other,False,False
LTB-T-095372-25,T1,tenant,Order,other,False,False
LTB-T-095643-24,T1,tenant,Order,remedy_ordered,False,False
LTB-T-096530-25,T1,tenant,Order,remedy_ordered,False,False
LTB-T-097241-25,T1,tenant,Order,remedy_ordered,False,False
LTB-T-097719-25,T1,tenant,Order,dismissed,False,False
LTB-T-097829-25,T1,tenant,Order,withdrawn,False,False
LTB-T-098032-25,T1,tenant,Order,remedy_ordered,False,False
LTB-T-100032-24,T1,tenant,Order,dismissed,False,False
LTB-T-100728-25,T1,tenant,Order,dismissed,False,False
LTB-T-100733-25,T1,tenant,Order,terminated,False,False
LTB-T-100785-25,T1,tenant,Order,remedy_ordered,True,False
LTB-T-101033-25,T1,tenant,Order,dismissed,False,False
LTB-T-101173-25,T1,tenant,Review Order,other,False,False
LTB-T-101968-25,T1,tenant,Review Order,other,False,False
LTB-T-101980-25,T1,tenant,Order,other,False,False
LTB-T-102972-25,T1,tenant,Order,remedy_ordered,False,False
LTB-T-103224-25,T1,tenant,Order,dismissed,False,False
LTB-T-104004-25,T1,tenant,Order,dismissed,False,False
LTB-T-105381-25,T1,tenant,Order,remedy_ordered,False,False
LTB-T-105770-25,T1,tenant,Order,dismissed,False,False
LTB-T-106213-25,T1,tenant,Order,remedy_ordered,False,False
LTB-T-106860-25,T1,tenant,Order,terminated,False,False
LTB-T-107044-25,T1,tenant,Order,money_only,False,False
LTB-T-108721-25,T1,tenant,Order,dismissed,False,False
LTB-T-109099-25,T1,tenant,Order,dismissed,False,False
LTB-T-109395-25,T1,tenant,Order,remedy_ordered,True,False
LTB-T-109579-25,T1,tenant,Order,remedy_ordered,False,False
LTB-T-000849-24,T2,tenant,Order,remedy_ordered,False,False
LTB-T-001033-25,T2,tenant,Order,dismissed,False,False
LTB-T-001483-25,T2,tenant,Review Order,other,False,False
LTB-T-001825-24,T2,tenant,Order,dismissed,False,False
LTB-T-001935-26,T2,tenant,Order,terminated,True,True
LTB-T-002731-25,T2,tenant,Order,other,False,False
LTB-T-003134-25,T2,tenant,Order,other,False,False
LTB-T-003159-25,T2,tenant,Order,dismissed,False,False
LTB-T-003327-25,T2,tenant,Order,other,False,False
LTB-T-003490-26,T2,tenant,Order,remedy_ordered,True,False
LTB-T-003520-24,T2,tenant,Order,remedy_ordered,True,False
LTB-T-003633-26,T2,tenant,Order,other,False,False
LTB-T-003799-26,T2,tenant,Order,dismissed,False,False
LTB-T-004662-25,T2,tenant,Order,dismissed,False,False
LTB-T-005322-26,T2,tenant,ExParte Order,withdrawn,False,False
LTB-T-006445-24,T2,tenant,Review Order,other,False,False
LTB-T-006482-25,T2,tenant,Order,dismissed,False,False
LTB-T-006688-25,T2,tenant,Order,other,True,False
LTB-T-006736-26,T2,tenant,Order,other,False,False
LTB-T-006874-25,T2,tenant,Order,dismissed,False,False
LTB-T-007107-25,T2,tenant,Order,withdrawn,False,False
LTB-T-007242-25,T2,tenant,Order,withdrawn,True,False
LTB-T-007455-25,T2,tenant,Order,withdrawn,False,False
LTB-T-007688-24,T2,tenant,Order,other,False,False
LTB-T-007698-23,T2,tenant,Order,dismissed,False,False
LTB-T-007701-23,T2,tenant,Order,dismissed,False,False
LTB-T-007707-26,T2,tenant,ExParte Order,withdrawn,False,False
LTB-T-007793-25,T2,tenant,Order,withdrawn,False,False
LTB-T-007898-25,T2,tenant,Order,dismissed,False,False
LTB-T-008358-23,T2,tenant,Order,remedy_ordered,False,False
LTB-T-008473-26,T2,tenant,ExParte Order,withdrawn,False,False
LTB-T-008696-25,T2,tenant,Order,remedy_ordered,True,False
LTB-T-009687-23,T2,tenant,Order,money_only,False,False
LTB-T-009791-26,T2,tenant,Order,money_only,False,False
LTB-T-011156-24,T2,tenant,Amended Order,dismissed,False,False
LTB-T-011236-26,T2,tenant,Order,other,False,False
LTB-T-011849-26,T2,tenant,Order,terminated,False,True
LTB-T-012849-25,T2,tenant,Order,dismissed,False,False
LTB-T-013319-25,T2,tenant,Order,other,True,False
LTB-T-013647-23,T2,tenant,Order,remedy_ordered,False,False
LTB-T-013832-24,T2,tenant,Order,other,False,False
LTB-T-014236-25,T2,tenant,Order,dismissed,False,False
LTB-T-015539-25,T2,tenant,Order,dismissed,False,False
LTB-T-016012-24,T2,tenant,Order,remedy_ordered,False,False
LTB-T-016979-25,T2,tenant,Order,remedy_ordered,False,False
LTB-T-017120-26,T2,tenant,Order,other,False,False
LTB-T-017409-25,T2,tenant,Order,other,True,False
LTB-T-017839-25,T2,tenant,Order,other,False,False
LTB-T-017924-25,T2,tenant,Order,dismissed,False,False
LTB-T-018221-24,T2,tenant,Order,dismissed,False,False
LTB-T-018312-25,T2,tenant,Order,dismissed,False,False
LTB-T-019220-25,T2,tenant,Order,terminated,True,False
LTB-T-019821-25,T2,tenant,Order,dismissed,False,False
LTB-T-021111-26,T2,tenant,Order,terminated,False,False
LTB-T-021747-25,T2,tenant,ExParte Order,withdrawn,False,False
LTB-T-023568-25,T2,tenant,Order,other,False,False
LTB-T-023919-25,T2,tenant,Order,dismissed,False,False
LTB-T-024224-25,T2,tenant,Order,other,False,False
LTB-T-026263-24,T2,tenant,Order,dismissed,False,False
LTB-T-026378-25,T2,tenant,Order,dismissed,False,False
LTB-T-027152-26,T2,tenant,Review Order,other,False,False
LTB-T-027215-26,T2,tenant,Review Order,other,False,False
LTB-T-027295-25,T2,tenant,Order,dismissed,False,False
LTB-T-027772-25,T2,tenant,Order,dismissed,False,False
LTB-T-028148-23,T2,tenant,Amended Order,withdrawn,False,False
LTB-T-028937-26,T2,tenant,Order,dismissed,False,False
LTB-T-029088-25,T2,tenant,Order,remedy_ordered,True,False
LTB-T-029104-25,T2,tenant,Order,money_only,False,False
LTB-T-029282-25,T2,tenant,Order,remedy_ordered,True,False
LTB-T-029311-25,T2,tenant,Order,other,False,False
LTB-T-029493-25,T2,tenant,ExParte Order,withdrawn,False,False
LTB-T-029697-23,T2,tenant,Amended Order,money_only,False,True
LTB-T-029705-23,T2,tenant,Amended Order,other,False,True
LTB-T-029790-23,T2,tenant,Amended Order,withdrawn,False,False
LTB-T-029829-23,T2,tenant,Amended Order,withdrawn,False,False
LTB-T-030411-25,T2,tenant,Order,dismissed,False,False
LTB-T-030773-25,T2,tenant,Order,dismissed,False,False
LTB-T-031546-25,T2,tenant,Order,dismissed,False,False
LTB-T-032031-25,T2,tenant,Order,dismissed,False,False
LTB-T-032107-25,T2,tenant,Order,dismissed,False,False
LTB-T-032707-23,T2,tenant,Order,dismissed,False,False
LTB-T-032774-24,T2,tenant,Order,withdrawn,False,False
LTB-T-033049-25,T2,tenant,Order,dismissed,False,False
LTB-T-033062-26,T2,tenant,Order,terminated,True,True
LTB-T-034044-24,T2,tenant,Review Order,other,False,False
LTB-T-034044-24,T2,tenant,Order,other,False,False
LTB-T-034352-25,T2,tenant,Order,dismissed,False,False
LTB-T-034410-25,T2,tenant,Order,dismissed,False,False
LTB-T-034468-25,T2,tenant,Order,dismissed,False,False
LTB-T-034922-23,T2,tenant,ExParte Order,withdrawn,False,False
LTB-T-035058-24,T2,tenant,Order,dismissed,False,False
LTB-T-035597-23,T2,tenant,Order,dismissed,False,False
LTB-T-035686-25,T2,tenant,Order,other,False,False
LTB-T-035748-25,T2,tenant,Order,other,False,False
LTB-T-036387-25,T2,tenant,Order,dismissed,False,False
LTB-T-036975-26,T2,tenant,Order,dismissed,False,False
LTB-T-037337-25,T2,tenant,Order,withdrawn,False,False
LTB-T-037413-25,T2,tenant,Order,dismissed,False,False
LTB-T-037440-25,T2,tenant,Order,other,False,False
LTB-T-037498-25,T2,tenant,Order,dismissed,False,False
LTB-T-037556-25,T2,tenant,Order,dismissed,False,False
LTB-T-037587-25,T2,tenant,Order,withdrawn,False,False
LTB-T-037628-25,T2,tenant,Order,dismissed,False,False
LTB-T-037818-25,T2,tenant,Order,dismissed,False,False
LTB-T-037982-25,T2,tenant,Order,dismissed,False,False
LTB-T-038955-25,T2,tenant,Order,terminated,True,False
LTB-T-039218-25,T2,tenant,Order,dismissed,False,False
LTB-T-039379-25,T2,tenant,Order,dismissed,False,False
LTB-T-039398-25,T2,tenant,Order,other,False,False
LTB-T-040417-25,T2,tenant,Order,remedy_ordered,True,False
LTB-T-040787-25,T2,tenant,Order,dismissed,False,False
LTB-T-040801-25,T2,tenant,Order,money_only,True,False
LTB-T-041582-24,T2,tenant,Review Order,remedy_ordered,False,False
LTB-T-042440-25,T2,tenant,Order,dismissed,False,False
LTB-T-042455-25,T2,tenant,Order,dismissed,False,False
LTB-T-042460-25,T2,tenant,Order,remedy_ordered,True,False
LTB-T-042481-25,T2,tenant,Order,dismissed,False,False
LTB-T-042629-25,T2,tenant,Order,withdrawn,False,False
LTB-T-044021-23,T2,tenant,Order,dismissed,False,False
LTB-T-044169-25,T2,tenant,Order,dismissed,False,False
LTB-T-044666-25,T2,tenant,Order,money_only,True,False
LTB-T-044693-25,T2,tenant,Order,money_only,True,False
LTB-T-044801-25,T2,tenant,Amended Order,other,False,False
LTB-T-044966-23,T2,tenant,Order,dismissed,False,False
LTB-T-045337-25,T2,tenant,Order,other,False,False
LTB-T-045612-23,T2,tenant,Review Order,other,False,False
LTB-T-046242-25,T2,tenant,Order,dismissed,False,False
LTB-T-046264-25,T2,tenant,Order,dismissed,False,False
LTB-T-046852-25,T2,tenant,Order,other,False,False
LTB-T-047074-25,T2,tenant,Order,money_only,True,False
LTB-T-047390-25,T2,tenant,Amended Order,remedy_ordered,True,False
LTB-T-047654-25,T2,tenant,Order,dismissed,False,False
LTB-T-047801-22,T2,tenant,Order,remedy_ordered,False,False
LTB-T-048052-25,T2,tenant,Order,dismissed,False,False
LTB-T-048420-25,T2,tenant,Review Order,other,False,False
LTB-T-048437-25,T2,tenant,Order,dismissed,False,False
LTB-T-048971-24,T2,tenant,Review Order,remedy_ordered,False,False
LTB-T-049257-25,T2,tenant,Order,dismissed,False,False
LTB-T-050516-23,T2,tenant,Review Order,other,False,False
