file_number,category,filed_by,doc_type,outcome,on_consent,sheriff_referenced
LTB-L-000769-26,L4,landlord,Order,other,False,False
LTB-L-000792-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-000841-26,L4,landlord,Order,money_only,False,False
LTB-L-000855-26,L4,landlord,Order,terminated,False,True
LTB-L-000863-26,L4,landlord,Order,other,False,False
LTB-L-000866-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-000920-26,L4,landlord,Order,dismissed,False,False
LTB-L-000976-26,L4,landlord,Order,terminated,False,True
LTB-L-001028-26,L4,landlord,Order,terminated,False,True
LTB-L-001037-26,L4,landlord,Order,money_only,True,False
LTB-L-001059-26,L4,landlord,Order,other,True,False
LTB-L-001062-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-001067-26,L4,landlord,Order,other,False,False
LTB-L-001076-26,L4,landlord,Order,other,False,False
LTB-L-001113-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-001118-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-001173-26,L4,landlord,Order,terminated,False,True
LTB-L-001184-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-001325-26,L4,landlord,Order,money_only,False,False
LTB-L-001738-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-001770-26,L4,landlord,Order,other,False,False
LTB-L-001790-26,L4,landlord,Order,terminated,False,True
LTB-L-001809-26,L4,landlord,Amended Order,terminated,False,True
LTB-L-001896-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-002027-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-002032-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-002085-26,L4,landlord,Order,other,False,False
LTB-L-002101-26,L4,landlord,Review Order,other,False,False
LTB-L-002295-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-002309-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-002337-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-002339-26,L4,landlord,Order,money_only,False,False
LTB-L-002384-26,L4,landlord,Order,money_only,False,False
LTB-L-002549-26,L4,landlord,Order,other,True,False
LTB-L-002567-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-002598-26,L4,landlord,Review Order,other,False,False
LTB-L-002606-26,L4,landlord,ExParte Order,dismissed,False,False
LTB-L-002613-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-002625-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-002657-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-002676-26,L4,landlord,Review Order,other,False,False
LTB-L-002676-26,L4,landlord,ExParte Order,other,False,False
LTB-L-002682-26,L4,landlord,Order,dismissed,False,False
LTB-L-002699-26,L4,landlord,Order,other,False,False
LTB-L-002724-26,L4,landlord,Order,terminated,False,True
LTB-L-002727-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-002764-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-002765-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-002766-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-002771-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-002785-26,L4,landlord,Order,terminated,False,True
LTB-L-002796-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-003003-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-003013-26,L4,landlord,Order,other,False,False
LTB-L-003050-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-003060-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-003074-26,L4,landlord,Order,other,True,False
LTB-L-003143-26,L4,landlord,Order,other,False,False
LTB-L-003143-26,L4,landlord,ExParte Order,other,False,False
LTB-L-003263-26,L4,landlord,Order,terminated,False,True
LTB-L-003444-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-003461-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-003519-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-003531-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-003573-26,L4,landlord,Order,money_only,False,False
LTB-L-003660-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-003686-26,L4,landlord,Order,other,False,False
LTB-L-003778-26,L4,landlord,Order,other,False,False
LTB-L-003810-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-003970-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-003997-26,L4,landlord,Order,terminated,False,True
LTB-L-004070-26,L4,landlord,ExParte Order,money_only,False,False
LTB-L-004163-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-004195-26,L4,landlord,Order,other,False,False
LTB-L-004199-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-004218-26,L4,landlord,Order,money_only,False,False
LTB-L-004240-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-004253-26,L4,landlord,Order,money_only,False,False
LTB-L-004361-26,L4,landlord,Order,other,False,False
LTB-L-004395-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-004396-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-004463-26,L4,landlord,Order,other,False,False
LTB-L-004470-26,L4,landlord,ExParte Order,terminated,False,False
LTB-L-004471-26,L4,landlord,Amended Order,money_only,False,False
LTB-L-004473-26,L4,landlord,Order,other,False,False
LTB-L-004532-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-004568-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-004578-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-004583-26,L4,landlord,Order,other,True,False
LTB-L-004584-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-004654-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-004658-26,L4,landlord,Order,terminated,False,True
LTB-L-004680-26,L4,landlord,Order,terminated,False,True
LTB-L-004689-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-004996-26,L4,landlord,ExParte Order,terminated_voidable,False,True
LTB-L-005022-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-005127-26,L4,landlord,Order,terminated,False,True
LTB-L-005165-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-005229-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-005230-26,L4,landlord,Order,money_only,False,False
LTB-L-005234-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-005371-26,L4,landlord,Order,terminated,False,True
LTB-L-005415-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-005451-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-005549-26,L4,landlord,Order,money_only,True,False
LTB-L-005631-26,L4,landlord,Order,money_only,True,False
LTB-L-005745-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-005802-26,L4,landlord,ExParte Order,dismissed,False,False
LTB-L-005855-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-005866-26,L4,landlord,Order,terminated,False,True
LTB-L-005919-26,L4,landlord,Order,other,True,False
LTB-L-005920-26,L4,landlord,Review Order,other,False,False
LTB-L-005937-26,L4,landlord,Order,money_only,True,False
LTB-L-005946-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-005983-26,L4,landlord,Order,other,False,False
LTB-L-005997-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-006131-26,L4,landlord,Order,other,False,False
LTB-L-006138-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-006215-26,L4,landlord,Order,other,False,False
LTB-L-006396-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-006528-26,L4,landlord,ExParte Order,withdrawn,False,False
LTB-L-006586-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-006612-26,L4,landlord,Order,other,False,False
LTB-L-006618-26,L4,landlord,ExParte Order,other,False,False
LTB-L-006645-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-006648-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-006677-26,L4,landlord,Order,money_only,False,False
LTB-L-006714-26,L4,landlord,Order,other,True,False
LTB-L-006889-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-006901-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-007419-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-007469-26,L4,landlord,Order,other,False,False
LTB-L-007469-26,L4,landlord,ExParte Order,other,False,False
LTB-L-007484-26,L4,landlord,Order,other,False,False
LTB-L-007519-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-007539-26,L4,landlord,Order,other,False,False
LTB-L-007589-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-007655-26,L4,landlord,Order,money_only,True,False
LTB-L-007663-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-007678-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-007697-26,L4,landlord,Order,other,False,False
LTB-L-007983-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-008047-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-008054-26,L4,landlord,Order,other,False,False
LTB-L-008110-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-008112-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-008345-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-008525-26,L4,landlord,Order,other,False,False
LTB-L-008561-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-008563-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-008741-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-008800-26,L4,landlord,Order,other,False,False
LTB-L-008800-26,L4,landlord,ExParte Order,other,False,False
LTB-L-008829-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-008858-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-008958-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-008987-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-009131-26,L4,landlord,Order,other,False,False
LTB-L-009155-26,L4,landlord,Order,terminated,False,True
LTB-L-009207-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-009261-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-009279-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-009301-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-009301-26,L4,landlord,Order,terminated,False,True
LTB-L-009508-26,L4,landlord,Order,other,False,False
LTB-L-009542-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-009555-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-009595-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-009597-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-009644-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-009691-26,L4,landlord,Order,other,False,False
LTB-L-009691-26,L4,landlord,ExParte Order,other,False,False
LTB-L-009745-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-009759-26,L4,landlord,ExParte Order,other,False,False
LTB-L-009759-26,L4,landlord,ExParte Order,other,False,False
LTB-L-009870-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-009879-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-009947-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-010086-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-010263-26,L4,landlord,Order,other,False,False
LTB-L-010295-26,L4,landlord,Order,other,False,False
LTB-L-010361-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-010453-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-010525-26,L4,landlord,Order,other,False,False
LTB-L-010544-26,L4,landlord,Order,other,False,False
LTB-L-010544-26,L4,landlord,Amended Order,other,False,False
LTB-L-010572-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-010581-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-010649-26,L4,landlord,ExParte Order,dismissed,False,True
LTB-L-010676-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-010820-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-010859-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-010875-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-010910-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-010914-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-010952-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-010953-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-010959-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-011022-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-011063-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-011078-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-011198-26,L4,landlord,Order,terminated,True,True
LTB-L-011204-26,L4,landlord,ExParte Order,dismissed,False,False
LTB-L-011266-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-011310-26,L4,landlord,Order,money_only,True,False
LTB-L-011336-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-011456-26,L4,landlord,Order,terminated,False,True
LTB-L-011473-26,L4,landlord,Order,money_only,False,False
LTB-L-011495-26,L4,landlord,ExParte Order,dismissed,False,False
LTB-L-011613-26,L4,landlord,Order,other,True,False
LTB-L-011666-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-011677-26,L4,landlord,Order,money_only,False,False
LTB-L-011677-26,L4,landlord,ExParte Order,money_only,False,False
LTB-L-011884-26,L4,landlord,ExParte Order,other,False,False
LTB-L-012028-26,L4,landlord,Review Order,other,False,False
LTB-L-012164-26,L4,landlord,Amended Order,terminated,False,True
LTB-L-012178-26,L4,landlord,Order,terminated,True,True
LTB-L-012229-26,L4,landlord,Order,other,False,False
LTB-L-012230-26,L4,landlord,Order,money_only,False,False
LTB-L-012257-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-012405-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-012405-26,L4,landlord,Order,terminated,False,True
LTB-L-012464-26,L4,landlord,Order,other,False,False
LTB-L-012489-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-012525-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-012557-26,L4,landlord,Order,other,False,False
LTB-L-012559-26,L4,landlord,Order,other,False,False
LTB-L-012566-26,L4,landlord,Order,money_only,False,False
LTB-L-012574-26,L4,landlord,Amended Order,terminated,False,True
LTB-L-012578-26,L4,landlord,Order,other,True,False
LTB-L-012608-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-012612-26,L4,landlord,Order,money_only,False,False
LTB-L-012662-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-012787-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-012946-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-013012-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-013040-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-013054-26,L4,landlord,Order,money_only,False,False
LTB-L-013141-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-013142-26,L4,landlord,Order,other,True,False
LTB-L-013181-26,L4,landlord,Order,other,False,False
LTB-L-013256-26,L4,landlord,Order,remedy_ordered,False,False
LTB-L-013359-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-013470-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-013666-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-013679-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-013837-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-013893-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-014045-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-014248-26,L4,landlord,Order,other,False,False
LTB-L-014287-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-014321-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-014390-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-014468-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-014519-26,L4,landlord,ExParte Order,dismissed,False,False
LTB-L-014626-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-014819-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-014889-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-014930-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-015142-26,L4,landlord,Order,other,False,False
LTB-L-015173-26,L4,landlord,Order,other,False,False
LTB-L-015301-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-015350-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-015523-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-015570-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-015604-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-015625-26,L4,landlord,Order,other,False,False
LTB-L-015880-26,L4,landlord,Order,dismissed,False,False
LTB-L-015915-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-015937-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-015943-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-015978-26,L4,landlord,Order,money_only,False,False
LTB-L-016022-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-016045-26,L4,landlord,ExParte Order,dismissed,True,False
LTB-L-016139-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-016193-26,L4,landlord,Order,money_only,False,False
LTB-L-016300-26,L4,landlord,Order,money_only,False,False
LTB-L-016307-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-016450-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-016455-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-016459-26,L4,landlord,Order,money_only,True,False
LTB-L-016615-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-016634-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-016707-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-016927-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-016960-26,L4,landlord,ExParte Order,other,False,False
LTB-L-017057-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-017081-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-017126-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-017153-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-017314-26,L4,landlord,Order,other,False,False
LTB-L-017565-26,L4,landlord,Order,other,False,False
LTB-L-017634-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-017641-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-017735-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-017814-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-017900-26,L4,landlord,Order,other,False,False
LTB-L-018174-26,L4,landlord,Order,other,False,False
LTB-L-018178-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-018191-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-018251-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-018251-26,L4,landlord,Order,terminated,False,True
LTB-L-018263-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-018383-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-018492-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-018718-26,L4,landlord,ExParte Order,terminated,False,False
LTB-L-018725-26,L4,landlord,Order,other,False,False
LTB-L-018763-26,L4,landlord,Order,other,False,False
LTB-L-018814-26,L4,landlord,Order,other,False,False
LTB-L-018893-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-018953-26,L4,landlord,Order,other,False,False
LTB-L-018988-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-019001-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-019019-26,L4,landlord,Order,other,False,False
LTB-L-019094-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-019517-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-019538-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-019688-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-019759-26,L4,landlord,Order,other,False,False
LTB-L-019765-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-019786-26,L4,landlord,Order,other,True,False
LTB-L-019816-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-019911-26,L4,landlord,Order,other,False,False
LTB-L-019993-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-020042-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-020074-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-020100-26,L4,landlord,Order,other,False,False
LTB-L-020162-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-020191-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-020208-26,L4,landlord,Order,terminated_voidable,True,True
LTB-L-020257-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-020333-26,L4,landlord,Order,money_only,True,False
LTB-L-020349-26,L4,landlord,Order,money_only,False,False
LTB-L-020360-26,L4,landlord,Order,other,False,False
LTB-L-020428-26,L4,landlord,Order,other,False,False
LTB-L-020711-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-020737-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-020750-26,L4,landlord,Order,other,False,False
LTB-L-020792-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-020811-26,L4,landlord,Order,terminated,False,True
LTB-L-020877-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-020904-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-020906-26,L4,landlord,Order,other,False,False
LTB-L-020981-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-020988-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-021390-26,L4,landlord,Order,other,False,False
LTB-L-021428-26,L4,landlord,Order,other,False,False
LTB-L-021463-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-021481-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-021483-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-021507-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-021547-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-021582-26,L4,landlord,Order,other,False,False
LTB-L-021593-26,L4,landlord,Order,other,False,False
LTB-L-021601-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-021637-26,L4,landlord,Order,other,False,False
LTB-L-021637-26,L4,landlord,Amended Order,other,False,False
LTB-L-021641-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-021691-26,L4,landlord,Order,other,True,False
LTB-L-021742-26,L4,landlord,Order,other,False,False
LTB-L-021792-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-021820-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-021848-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-021853-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-021860-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-021910-26,L4,landlord,Order,other,False,False
LTB-L-021974-26,L4,landlord,Order,other,False,False
LTB-L-021974-26,L4,landlord,Order,other,False,False
LTB-L-022102-26,L4,landlord,Order,terminated,False,True
LTB-L-022180-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-022262-26,L4,landlord,Order,other,False,False
LTB-L-022266-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-022352-26,L4,landlord,ExParte Order,dismissed,False,False
LTB-L-022428-26,L4,landlord,Order,other,False,False
LTB-L-022464-26,L4,landlord,Order,terminated_voidable,False,True
LTB-L-022537-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-022576-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-022609-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-022687-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-022748-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-022793-26,L4,landlord,Order,other,True,False
LTB-L-022793-26,L4,landlord,ExParte Order,other,True,False
LTB-L-022801-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-022834-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-022838-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-022915-26,L4,landlord,Order,other,True,False
LTB-L-022975-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-023115-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-023118-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-023201-26,L4,landlord,Order,other,True,False
LTB-L-023235-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-023249-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-023375-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-023517-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-023528-26,L4,landlord,Order,other,False,False
LTB-L-023666-26,L4,landlord,Order,terminated,False,True
LTB-L-023668-26,L4,landlord,Order,terminated,False,True
LTB-L-023723-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-023799-26,L4,landlord,Order,other,False,False
LTB-L-023810-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-023828-26,L4,landlord,ExParte Order,dismissed,False,False
LTB-L-023873-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-024027-26,L4,landlord,Order,other,False,False
LTB-L-024114-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-024147-26,L4,landlord,Order,terminated,False,True
LTB-L-024225-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-024255-26,L4,landlord,Order,money_only,False,False
LTB-L-024330-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-024335-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-024335-26,L4,landlord,Order,terminated,False,True
LTB-L-024360-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-024368-26,L4,landlord,Order,money_only,True,False
LTB-L-024396-26,L4,landlord,ExParte Order,other,False,False
LTB-L-024486-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-024500-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-024509-26,L4,landlord,Order,other,False,False
LTB-L-024590-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-024653-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-024798-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-024876-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-024889-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-024900-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-024945-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-025005-26,L4,landlord,Order,terminated,False,False
LTB-L-025185-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-025257-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-025623-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-025759-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-025781-25,L4,landlord,Order,terminated_voidable,False,True
LTB-L-025799-26,L4,landlord,Order,money_only,False,False
LTB-L-025806-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-025952-26,L4,landlord,Order,other,False,False
LTB-L-025976-26,L4,landlord,Order,other,False,False
LTB-L-026040-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-026173-26,L4,landlord,Order,other,False,False
LTB-L-026194-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-026272-26,L4,landlord,Order,money_only,True,False
LTB-L-026318-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-026416-26,L4,landlord,ExParte Order,other,False,False
LTB-L-026470-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-026479-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-026546-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-026689-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-026692-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-026869-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-026963-26,L4,landlord,Order,other,False,False
LTB-L-027024-26,L4,landlord,ExParte Order,terminated,False,True
LTB-L-027097-26,L4,landlord,ExParte Order,terminated,False,True
