"Cube Title","Product Id","CANSIM Id",URL,"Cube Notes","Archive Status",Frequency,"Start Reference Period","End Reference Period","Total number of dimensions",Universe,"Variable List"
"Population and dwelling counts: Canada and forward sortation areas ©","98100019",,"https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=9810001901",1,"CURRENT - a cube available to the public and that is current","Occasional","2021-01-01","2021-01-01","2","All persons, 2021 Census – 100% data","Population and dwelling counts (3)"

"Dimension ID","Dimension name","Dimension Notes","Dimension Correction Notes","Dimension Definitions"
"1","Geographic name",,,""
"2","Population and dwelling counts (3)",,,""

"Dimension ID","Member Name","Classification Code","Member ID","Parent Member ID",Terminated,"Member Notes","Member Correction Notes","Member Geo Attribute Keys","Member Definitions"
"1","E2H","[E2H]","135","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E2J","[E2J]","136","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E2K","[E2K]","137","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E2L","[E2L]","138","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E2M","[E2M]","139","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E2N","[E2N]","140","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E2P","[E2P]","141","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E2R","[E2R]","142","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E2S","[E2S]","143","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E2V","[E2V]","144","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E3A","[E3A]","145","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E3B","[E3B]","146","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E3C","[E3C]","147","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E3E","[E3E]","148","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E3G","[E3G]","149","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E3L","[E3L]","150","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E3N","[E3N]","151","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E3V","[E3V]","152","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E3Y","[E3Y]","153","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E3Z","[E3Z]","154","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E4A","[E4A]","155","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E4B","[E4B]","156","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E4C","[E4C]","157","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E4E","[E4E]","158","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E4G","[E4G]","159","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E4H","[E4H]","160","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E4J","[E4J]","161","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E4K","[E4K]","162","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E4L","[E4L]","163","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E4M","[E4M]","164","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E4N","[E4N]","165","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E4P","[E4P]","166","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
